serial,name,county,school,batch,detail-link
014513-7,忠孝樓 A,新北市,市立明志國中,104年8批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=7&blank
014513-10,和平樓 A,新北市,市立明志國中,104年8批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=10&blank
014513-11,和平樓 B,新北市,市立明志國中,105年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=11&blank
014513-12,和平樓 D,新北市,市立明志國中,105年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=12&blank
014513-14,工藝樓 A,新北市,市立明志國中,104年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=14&blank
014513-16,工藝樓 B,新北市,市立明志國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=16&blank
014513-17,信義樓 A,新北市,市立明志國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=17&blank
014513-19,忠孝樓 B,新北市,市立明志國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=19&blank
014513-20,勵志樓,新北市,市立明志國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=20&blank
014513-21,仁愛樓 C,新北市,市立明志國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=21&blank
014513-22,信義樓BC,新北市,市立明志國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014513&bid=22&blank
014514-7,四維樓,新北市,市立碧華國中,99年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014514&bid=7&blank
014514-10,力行樓(含忠孝樓近力行樓),新北市,市立碧華國中,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014514&bid=10&blank
014516-1,行政樓,新北市,市立永和國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014516&bid=1&blank
014516-2,科學樓,新北市,市立永和國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014516&bid=2&blank
014516-3,信義樓,新北市,市立永和國中,99年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014516&bid=3&blank
014516-4,忠孝樓,新北市,市立永和國中,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014516&bid=4&blank
014516-5,仁愛樓,新北市,市立永和國中,99年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014516&bid=5&blank
014516-7,函詠樓,新北市,市立永和國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014516&bid=7&blank
014516-8,明德樓,新北市,市立永和國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014516&bid=8&blank
014516-9,自強樓一,新北市,市立永和國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014516&bid=9&blank
014517-1,蘭蕙樓,新北市,市立福和國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014517&bid=1&blank
014517-2,懿德樓,新北市,市立福和國中,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014517&bid=2&blank
014517-3,福和樓,新北市,市立福和國中,103年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014517&bid=3&blank
014517-4,懿芳樓,新北市,市立福和國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014517&bid=4&blank
014517-5,綜合大樓,新北市,市立福和國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014517&bid=5&blank
014517-6,懿智樓,新北市,市立福和國中,104年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014517&bid=6&blank
014518-1,信義樓,新北市,市立中和國中,99年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=1&blank
014518-3,育樂中心,新北市,市立中和國中,105年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=3&blank
014518-4,中和樓 A 棟,新北市,市立中和國中,105年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=4&blank
014518-5,中和樓 B 棟,新北市,市立中和國中,105年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=5&blank
014518-8,中和樓 E 棟,新北市,市立中和國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=8&blank
014518-9,和平樓,新北市,市立中和國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=9&blank
014518-10,小和平樓,新北市,市立中和國中,104年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=10&blank
014518-12,自強樓北棟,新北市,市立中和國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=12&blank
014518-13,自強樓南棟,新北市,市立中和國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=13&blank
014518-14,忠孝樓,新北市,市立中和國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=14&blank
014518-15,莊敬樓,新北市,市立中和國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=15&blank
014518-16,仁愛樓,新北市,市立中和國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=16&blank
014518-17,中和樓 C、D 棟,新北市,市立中和國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014518&bid=17&blank
014519-1,樂群樓,新北市,市立積穗國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014519&bid=1&blank
014519-8,明道樓及怡情樓,新北市,市立積穗國中,103年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014519&bid=8&blank
014519-9,修德樓,新北市,市立積穗國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014519&bid=9&blank
014519-10,敬業樓,新北市,市立積穗國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014519&bid=10&blank
014519-12,格致樓,新北市,市立積穗國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014519&bid=12&blank
014519-16,忠勤樓左,新北市,市立積穗國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014519&bid=16&blank
014519-17,忠勤樓中,新北市,市立積穗國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014519&bid=17&blank
014519-18,忠勤樓右,新北市,市立積穗國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014519&bid=18&blank
014519-19,科學樓,新北市,市立積穗國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014519&bid=19&blank
014520-1,幼稚園大樓一,新北市,市立漳和國中,99年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014520&bid=1&blank
014520-2,仁愛樓信義樓和平樓,新北市,市立漳和國中,105年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014520&bid=2&blank
014520-3,和平樓西側前教室,新北市,市立漳和國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014520&bid=3&blank
014520-4,和平樓西側後教室,新北市,市立漳和國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014520&bid=4&blank
014520-5,忠孝樓,新北市,市立漳和國中,104年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014520&bid=5&blank
014521-1,新民樓,新北市,市立鶯歌國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014521&bid=1&blank
014521-4,自強樓,新北市,市立鶯歌國中,104年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014521&bid=4&blank
014521-5,至善樓(二),新北市,市立鶯歌國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014521&bid=5&blank
014521-6,國教樓,新北市,市立鶯歌國中,104年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014521&bid=6&blank
014521-8,力行樓,新北市,市立鶯歌國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014521&bid=8&blank
014521-9,悅陽樓,新北市,市立鶯歌國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014521&bid=9&blank
014523-3,錫富樓,新北市,市立柑園國中,104年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014523&bid=3&blank
014523-4,星隆樓,新北市,市立柑園國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014523&bid=4&blank
014524-1,B-1棟大樓,新北市,市立土城國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014524&bid=1&blank
014524-2,B-3棟大樓,新北市,市立土城國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014524&bid=2&blank
014524-3,B-4棟大樓,新北市,市立土城國中,104年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014524&bid=3&blank
014524-4,C-2棟大樓,新北市,市立土城國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014524&bid=4&blank
014524-5,C-3棟大樓,新北市,市立土城國中,105年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014524&bid=5&blank
014524-6,D-3棟大樓,新北市,市立土城國中,104年8批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014524&bid=6&blank
014524-7,A棟大樓,新北市,市立土城國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014524&bid=7&blank
014524-8,B-2棟大樓,新北市,市立土城國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014524&bid=8&blank
014524-10,D-1棟大樓,新北市,市立土城國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014524&bid=10&blank
014525-4,至善樓A棟,新北市,市立三峽國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014525&bid=4&blank
014525-5,至善樓B棟,新北市,市立三峽國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014525&bid=5&blank
014525-6,忠孝樓,新北市,市立三峽國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014525&bid=6&blank
014525-7,和平樓,新北市,市立三峽國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014525&bid=7&blank
014525-8,至美樓,新北市,市立三峽國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014525&bid=8&blank
014525-9,至真樓,新北市,市立三峽國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014525&bid=9&blank
014527-1,樂城樓,新北市,市立八里國中,104年8批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=014527&bid=1&blank
